year,date,event,source_url
1940,,"June 25 – WWII: After the defeat of France, Hitler plans for an invasion of Switzerland, known as Operation Tannenbaum.",https://en.wikipedia.org/wiki/AD_1940
1940,,June 26 – Soviet calendar: The Soviet Union reverts to a seven-day week for all purposes.,https://en.wikipedia.org/wiki/AD_1940
1940,1940 June 28,"General Charles de Gaulle is officially recognized by Britain as the ""Leader of all Free Frenchmen, wherever they may be.""",https://en.wikipedia.org/wiki/AD_1940
1940,,"Romania cedes Bessarabia and northern Bukovina to the Soviet Union, after an ultimatum.",https://en.wikipedia.org/wiki/AD_1940
1940,1940 June 30,"WWII: German forces land in Guernsey, marking the start of the 5-year Occupation of the Channel Islands.",https://en.wikipedia.org/wiki/AD_1940
1940,,"Federal government of the United States reorganisation:
The Civil Aeronautics Administration is placed under the Department of Commerce.",https://en.wikipedia.org/wiki/AD_1940
1940,,The U.S. Food and Drug Administration is placed under the Federal Security Agency.,https://en.wikipedia.org/wiki/AD_1940
1940,,The United States Fish and Wildlife Service is placed under the Department of the Interior.,https://en.wikipedia.org/wiki/AD_1940
1940,,"July 1 – The first Tacoma Narrows Bridge opens for business, built with an 8-foot (2.4 m) girder and 190 feet (58 m) above the water, as the third-longest suspension bridge in the world.",https://en.wikipedia.org/wiki/AD_1940
1940,,"July 2 – WWII: British-owned SS Arandora Star, carrying civilian internees and POWs of Italian and German origin from Liverpool to Canada, is torpedoed and sunk by German submarine U-47 off northwest Ireland, with the loss of around 865 lives.",https://en.wikipedia.org/wiki/AD_1940
1940,,"July 3 – WWII: Attack on Mers-el-Kébir: British naval units sink or seize ships of the French fleet anchored in the Algerian ports of Mers-el-Kebir and Oran, to prevent them from falling into German hands. The following day, Vichy France breaks off diplomatic relations with Britain.",https://en.wikipedia.org/wiki/AD_1940
1940,,"July 5 – WWII: Operation Fish – A British convoy including HMS Batory sails from Greenock (Scotland) for Halifax, Nova Scotia, carrying gold bar and other valuables worth $1.7 billion for safe keeping in Canada, the largest movement of wealth in history.",https://en.wikipedia.org/wiki/AD_1940
1940,1940 July 6,Story Bridge opens in Brisbane.,https://en.wikipedia.org/wiki/AD_1940
1940,,WWII: British submarine HMS Shark is sunk.,https://en.wikipedia.org/wiki/AD_1940
1940,,July 10 – WWII: The Battle of Britain air offensive of the German Luftwaffe against the British RAF Fighter Command begins.,https://en.wikipedia.org/wiki/AD_1940
1940,,"July 11 – WWII:
British destroyer HMS Escort is torpedoed and sunk by an Italian submarine.",https://en.wikipedia.org/wiki/AD_1940
1940,,Vichy France begins with a constitutional law which only eighty members of the parliament vote against. Philippe Pétain becomes Prime Minister of France.,https://en.wikipedia.org/wiki/AD_1940
1940,,"July 14 – WWII: Winston Churchill, in a worldwide broadcast, proclaims the intention of Great Britain to fight alone against Germany whatever the outcome: ""We shall seek no terms. We shall tolerate no parley. We may show mercy. We shall ask none.""",https://en.wikipedia.org/wiki/AD_1940
1940,,"July 15 – U.S. politics: The Democratic Party begins its national convention in Chicago, and nominates Franklin D. Roosevelt for an unprecedented third term as president.",https://en.wikipedia.org/wiki/AD_1940
1940,,"July 19 – WWII:
Battle of Cape Spada: HMAS Sydney and five destroyers sink the Italian cruiser Bartolomeo Colleoni.2",https://en.wikipedia.org/wiki/AD_1940
1940,,"Adolf Hitler makes a peace appeal (""appeal to reason"") to Britain, in an address to the Reichstag. BBC German-language broadcaster Sefton Delmer unofficially rejects it at once and Lord Halifax, the British foreign minister, flatly rejects peace terms in a broadcast reply on July 22.",https://en.wikipedia.org/wiki/AD_1940
1940,,"July 20–August 4 – Scheduled dates for the 1940 Summer Olympics in Helsinki, Finland, cancelled in November 1939 due to WWII (originally allocated to Tokyo, Japan).",https://en.wikipedia.org/wiki/AD_1940
1940,1940 July 21,"After rigged parliamentary elections in the three occupied countries on July 14–15, the parliaments proclaim the Estonian, Latvian and Lithuanian Soviet Socialist Republics.",https://en.wikipedia.org/wiki/AD_1940
1940,,"The Mitsubishi A6M Zero fighter aircraft enters service, so named as 1940 roughly corresponds to the year 2600 on the Japanese Imperial calendar.",https://en.wikipedia.org/wiki/AD_1940
1940,,July 23 – Welles Declaration: United States Under Secretary of State Sumner Welles announces that the U.S. will not accord diplomatic recognition to the Soviet Union's occupation of the Baltic states.,https://en.wikipedia.org/wiki/AD_1940
1940,,"July 25 – General Henri Guisan addresses the officer corps of the Swiss army at Rütli, resolving to resist any invasion of the country.",https://en.wikipedia.org/wiki/AD_1940
1940,1940 July 27,"Eleven British nationals, including Melville James Cox, are arrested on suspicion of spying for military intelligence by the secret police in Japan. Cox commits suicide in Tokyo on July 29, according to a report by the Japanese Foreign Ministry.",https://en.wikipedia.org/wiki/AD_1940
1940,,"Bugs Bunny makes his debut in the Oscar-nominated cartoon short, A Wild Hare. However, it is not until 1941 that his name is adopted.",https://en.wikipedia.org/wiki/AD_1940
1940,,"August 1 – WWII: British submarine HMS Spearfish is sunk in the English Channel, by what is much later discovered to be a mine.",https://en.wikipedia.org/wiki/AD_1940
1940,,"August 3 – The Lithuanian SSR is annexed into the Soviet Union, followed by the Latvian SSR on August 5 and the Estonian SSR August 6, just seven weeks after their occupation. Ethnic Germans will be deported to Germany.",https://en.wikipedia.org/wiki/AD_1940
1940,,August 3–19 – WWII: The Italian conquest of British Somaliland is completed.,https://en.wikipedia.org/wiki/AD_1940
1940,,"August 4 – U.S. Gen. John J. Pershing, in a nationwide radio broadcast, urges all-out aid to Britain in order to defend the Americas, while Charles Lindbergh speaks to an isolationist rally at Soldier Field in Chicago.",https://en.wikipedia.org/wiki/AD_1940
1940,,"August 8 – WWII: German general Wilhelm Keitel signs the Aufbau Ost directive, which eventually leads to the invasion of the Soviet Union.",https://en.wikipedia.org/wiki/AD_1940
1940,,"August 10 – WWII: British armed merchant cruiser HMS Transylvania is torpedoed off Malin Head, Ireland, by German submarine U-56.",https://en.wikipedia.org/wiki/AD_1940
1940,,"August 13 – WWII: Luftwaffe Adlertag (""Eagle Day"") strike on southern England occurs, starting the rapid escalation of the Battle of Britain.",https://en.wikipedia.org/wiki/AD_1940
1940,,"August 15 – Italy, without having declared war on Greece, sinks the Greek boat Elli (Έλλη).",https://en.wikipedia.org/wiki/AD_1940
1940,1940 August 18,"WWII: ""The Hardest Day"" in the Battle of Britain: Both sides lose more aircraft combined on this day than at any other point during the campaign, without the Luftwaffe achieving dominance over RAF Fighter Command.",https://en.wikipedia.org/wiki/AD_1940
1940,,"The Prince Edward, Duke of Windsor, is installed as Governor of the Bahamas.",https://en.wikipedia.org/wiki/AD_1940
1940,1940 August 20,"WWII: Winston Churchill pays tribute in the House of Commons of the United Kingdom to the Royal Air Force fighter pilots: ""Never in the field of human conflict was so much owed by so many to so few.""",https://en.wikipedia.org/wiki/AD_1940
1940,,Leon Trotsky is attacked with an ice axe in his Mexico home by NKVD agent Ramón Mercader.,https://en.wikipedia.org/wiki/AD_1940
1940,,"August 24 – Howard Florey and a team including Ernst Chain and Norman Heatley at the Sir William Dunn School of Pathology, University of Oxford, publish their laboratory results showing the in vivo bactericidal action of penicillin. They have also purified the drug.",https://en.wikipedia.org/wiki/AD_1940
1940,,"August 25 – WWII: The first Bombing of Berlin is carried out, by the British Royal Air Force.",https://en.wikipedia.org/wiki/AD_1940
1940,,August 26 – WWII: Chad is the first French colony to proclaim its support for the Allies.,https://en.wikipedia.org/wiki/AD_1940
1940,,August 30 – Second Vienna Award: Germany and Italy compel Romania to cede half of Transylvania to Hungary.,https://en.wikipedia.org/wiki/AD_1940
1940,1940 August 31,"WWII: Texel Disaster: Two British Royal Navy destroyers are sunk by running into a minefield off the coast of the occupied Netherlands with the loss of around 400 men, 300 of them dead.",https://en.wikipedia.org/wiki/AD_1940
1940,,British film stars Laurence Olivier and Vivien Leigh are married at the San Ysidro Ranch in California.,https://en.wikipedia.org/wiki/AD_1940
1940,,"September – The U.S. Army 45th Infantry Division (previously a National Guard Division in Arizona, Colorado, New Mexico, and Oklahoma), is activated and ordered into federal service for one year, to engage in a training program in Ft. Sill and Louisiana, prior to serving in WWII.",https://en.wikipedia.org/wiki/AD_1940
1940,,"September 2 – WWII: The Destroyers for Bases Agreement between the United States and Great Britain is announced, to the effect that 50 U.S. destroyers needed for escort work will be transferred to Great Britain. In return, the United States gains 99-year leases on British bases in the North Atlantic, West Indies and Bermuda.",https://en.wikipedia.org/wiki/AD_1940
1940,,September 4 – WWII: Adolf Hitler's Winterhilfe speech at the Berlin Sportpalast declares that Nazi Germany will make retaliatory night air raids on British cities and threatens invasion.,https://en.wikipedia.org/wiki/AD_1940
1940,,"September 5 – WWII: Commerce raiding German auxiliary cruiser Komet enters the Pacific Ocean via the Bering Strait, after crossing the Arctic Ocean from the North Sea, with the help of Soviet icebreakers Lenin, Stalin and Kaganovich.",https://en.wikipedia.org/wiki/AD_1940
1940,,September 6 – King Carol II of Romania abdicates and is succeeded by his son Michael.,https://en.wikipedia.org/wiki/AD_1940
1940,1940 September 7,"The President of Paraguay, José Félix Estigarribia, dies in a plane crash.",https://en.wikipedia.org/wiki/AD_1940
1940,,Treaty of Craiova: Romania loses Southern Dobruja to Bulgaria.,https://en.wikipedia.org/wiki/AD_1940
1940,,WWII: The Blitz – Nazi Germany begins to rain bombs on London (the first of 57 consecutive nights of strategic bombing).,https://en.wikipedia.org/wiki/AD_1940
1940,,"September 9–16 – WWII: The Italian invasion of Egypt commences from Libya, progressing only as far as Sidi Barrani.",https://en.wikipedia.org/wiki/AD_1940
1940,1940 September 9,"Treznea massacre: The Hungarian Army, supported by local Hungarians, kill 93 Romanian civilians in Treznea, Sălaj, a village in Northern Transylvania, as part of attempts at ethnic cleansing.",https://en.wikipedia.org/wiki/AD_1940
1940,,"George Stibitz first demonstrates the remote operation of a computer, in the United States.",https://en.wikipedia.org/wiki/AD_1940
1940,1940 September 12,"In Lascaux, France, 17,000-year-old cave paintings are discovered by a group of young Frenchmen hiking through Southern France. The paintings depict animals, and date to the Stone Age.",https://en.wikipedia.org/wiki/AD_1940
1940,,"The Hercules Munitions Plant in Succasunna-Kenvil, New Jersey explodes, killing 55 people.",https://en.wikipedia.org/wiki/AD_1940
1940,,"September 14 – Ip massacre: The Hungarian Army, supported by local Hungarians, kill 158 Romanian civilians in Ip, Sălaj, a village in Northern Transylvania, as part of attempts at ethnic cleansing.",https://en.wikipedia.org/wiki/AD_1940
1940,,"September 16 – WWII: The Selective Training and Service Act of 1940 is signed into law by Franklin D. Roosevelt, creating the first peacetime draft in U.S. history.",https://en.wikipedia.org/wiki/AD_1940
1940,,"September 17 – WWII:
Hitler postpones Operation Sea Lion (Unternehmen Seelöwe), the planned German invasion of Britain, indefinitely.",https://en.wikipedia.org/wiki/AD_1940
1940,,"British planes from HMS Illustrious, backed by battleship HMS Valiant, attack the port of Benghazi in Libya. Four Italian ships are sunk in the harbour.",https://en.wikipedia.org/wiki/AD_1940
1940,,"September 17–18 – WWII: SS City of Benares is torpedoed by German submarine U-48 in the Atlantic, with the loss of 248 of the 406 on board, including child evacuees bound for Canada. This results in cancellation of the British Children's Overseas Reception Board's plan to relocate children overseas.",https://en.wikipedia.org/wiki/AD_1940
1940,,"September 20–22 – WWII: Convoy HX 72, a North Atlantic convoy of 43 ships, is attacked by a German U-boat group (wolfpack), eleven ships of 73 tons are sunk, seven during the second night of the attack by the U-100 under the command of Joachim Schepke.",https://en.wikipedia.org/wiki/AD_1940
1940,,"September 21 – 1940 Australian federal election: Robert Menzies' UAP/Country Coalition Government is re-elected as a minority government, narrowly defeating the Labor Party led by John Curtin. It is the last federal election to result in a minority government until 2010.",https://en.wikipedia.org/wiki/AD_1940
1940,,"September 22 – French Indochina in World War II: Japan and the colonial Vichy government of French Indochina sign an agreement permitting certain numbers of Japanese troops into the country (with rights for three airfields) to blockade China. There immediately follows a Japanese invasion of French Indochina, in which a group of Japanese officers take Đồng Đăng and Lam Sơn, with 40 Franco-Vietnamese troops killed and around 1,000 deserting. Fighting dies down on September 26.",https://en.wikipedia.org/wiki/AD_1940
1940,,September 23–25 – WWII: Battle of Dakar – Naval forces of Free France and Britain fail to take the port of Dakar in French West Africa from Vichy France.,https://en.wikipedia.org/wiki/AD_1940
1940,,"September 25 – Occupation of Norway by Nazi Germany: German Reichskommissar Josef Terboven appoints a provisional council of state from the pro-Nazi Nasjonal Samling party, under Vidkun Quisling, as a puppet government for Norway.",https://en.wikipedia.org/wiki/AD_1940
1940,,"September 26 – The U.S. government places an embargo on the exportation of scrap iron and steel to any country outside the Western Hemisphere excluding Britain, effective October 16.",https://en.wikipedia.org/wiki/AD_1940
1940,,"September 27 – WWII: Germany, Italy and Japan sign the Tripartite Pact.",https://en.wikipedia.org/wiki/AD_1940
1940,,September 30 (night to October 1) – Arsonists from the Hitler Youth destroy the Great Synagogue of Strasbourg.,https://en.wikipedia.org/wiki/AD_1940
1940,,"October 1 – The first section of the Pennsylvania Turnpike, the United States' first long-distance controlled-access highway, is opened.",https://en.wikipedia.org/wiki/AD_1940
1940,,"October 11 – Portuguese-born performer Carmen Miranda makes her American film debut in Down Argentine Way, one of the first films produced to promote the Good Neighbor policy.",https://en.wikipedia.org/wiki/AD_1940
1940,,October 14 – WWII: At least 66 people are killed when a Luftwaffe bomb penetrates Balham station on the London Underground which is in use as an air-raid shelter during The Blitz on England.,https://en.wikipedia.org/wiki/AD_1940
1940,,"October 15 – Charlie Chaplin's The Great Dictator, a satirical anti-fascist comedy film, premieres in New York City. Written, directed, produced by and starring Chaplin as his first true sound film, it is a critical and commercial success and goes on to become Chaplin's most financially successful work. Filming began in September 1939.",https://en.wikipedia.org/wiki/AD_1940
1940,1940 October 16,The draft registration of approximately 16 million men begins in the United States.,https://en.wikipedia.org/wiki/AD_1940
1940,,Nazi Governor-General Hans Frank establishes the Warsaw Ghetto.,https://en.wikipedia.org/wiki/AD_1940
1940,,"October 18–19 – WWII: Thirty-two ships are sunk from Convoy SC 7 and Convoy HX 79 by the most effective ""wolfpack"" of the war, including Otto Kretschmer, Günther Prien and Joachim Schepke.",https://en.wikipedia.org/wiki/AD_1940
1940,,"October 26–28 – WWII: RMS Empress of Britain, serving as a troopship under the British flag, is bombed, torpedoed and sunk off the Donegal coast, with the loss of 45 lives. At 42,348 GRT, she is the war's largest merchant ship loss.",https://en.wikipedia.org/wiki/AD_1940
1940,,"October 28 – WWII: Greco-Italian War begins when Italian troops invade Greece, meeting strong resistance from Greek troops and civilians. This action signals the start of the Balkan Campaign.",https://en.wikipedia.org/wiki/AD_1940
1940,,"October 29 – The Selective Service System lottery is held in Washington, D.C..",https://en.wikipedia.org/wiki/AD_1940
1940,,"November – In Cambodia, the Khmer Issarak is formed to overthrow the French Army within the country.",https://en.wikipedia.org/wiki/AD_1940
1940,,November 2–8 – WWII: Greco-Italian War – Battle of Elaia–Kalamas in Epirus: Outnumbered Greek forces repel the Italian Army.,https://en.wikipedia.org/wiki/AD_1940
1940,,"November 2 – German submarine U-69 is commissioned, the first Type VIIC U-boat of Nazi Germany's Kriegsmarine, which will become its most numerous class, with 568 commissioned during the War.",https://en.wikipedia.org/wiki/AD_1940
1940,1940 November 5,"1940 United States presidential election: Democrat incumbent Franklin D. Roosevelt decisively defeats Republican challenger Wendell Willkie, and becomes the United States' first and only third-term president.",https://en.wikipedia.org/wiki/AD_1940
1940,,WWII: Allied Convoy HX 84 is attacked by German cruiser Admiral Scheer in the North Atlantic; the sacrifice of escorting British armed merchant cruiser HMS Jervis Bay under Capt. Edward Fegen and SS Beaverford enables a majority of the ships (including tanker MV San Demetrio) to escape.,https://en.wikipedia.org/wiki/AD_1940
1940,,"November 6 – Agatha Christie's mystery novel And Then There Were None is published in book form, in the United States.",https://en.wikipedia.org/wiki/AD_1940
1940,,"November 7 – In Tacoma, Washington, the 600-foot (180 m)-long center span of the Tacoma Narrows Bridge (known as Galloping Gertie) collapses.",https://en.wikipedia.org/wiki/AD_1940
1940,,"November 8 – WWII: MS City of Rayville is sunk by a naval mine off Cape Otway, Australia (the first United States Merchant Marine loss of the war).",https://en.wikipedia.org/wiki/AD_1940
1940,,"November 9 – Joaquín Rodrigo's Concierto de Aranjuez for classical guitar and orchestra premieres in Barcelona, Spain.",https://en.wikipedia.org/wiki/AD_1940
1940,,"November 10 – 1940 Vrancea earthquake: An earthquake in Romania kills 1,000.",https://en.wikipedia.org/wiki/AD_1940
1940,1940 November 11,"WWII: The British Royal Navy launches the first aircraft carrier strike in history, on the Italian battleship fleet anchored at Taranto Naval Base.",https://en.wikipedia.org/wiki/AD_1940
1940,,"WWII: German auxiliary cruiser Atlantis captures top secret British mail intended for the British Far East Command from the SS Automedon, and sends it to Japan.",https://en.wikipedia.org/wiki/AD_1940
1940,,Armistice Day Blizzard: An unexpected blizzard kills 144 in the Midwestern United States.,https://en.wikipedia.org/wiki/AD_1940
1940,,"November 13 – The Walt Disney animated film Fantasia, the first commercial film shown in stereophonic sound, has its world premiere at the Broadway Theatre in New York City. It is the first box office failure for Disney, though it recoups its cost years later and becomes one of the most highly regarded of Disney's films.",https://en.wikipedia.org/wiki/AD_1940
1940,,"November 14 – WWII: Coventry Blitz – The city centre of Coventry, England is destroyed by 500 Luftwaffe bombers; 150,000 fire bombs, 503 tons of high explosives and 130 parachute mines level 60,000 of the city's 75,000 buildings; 568 people are killed. The city's cathedral is gutted.",https://en.wikipedia.org/wiki/AD_1940
1940,,"November 15 – Abbott and Costello make their film debut, in One Night in the Tropics.",https://en.wikipedia.org/wiki/AD_1940
1940,1940 November 16,"WWII: In response to Germany levelling Coventry 2 days before, the Royal Air Force begins to bomb Hamburg (by war's end, 50,000 Hamburg residents will have died from Allied attacks).",https://en.wikipedia.org/wiki/AD_1940
1940,,"An unexploded pipe bomb is found in the Consolidated Edison office building (only in 1957 later is the culprit, former employee George Metesky, apprehended).",https://en.wikipedia.org/wiki/AD_1940
1940,,The Jamaica Association of Local Government Officers is founded.,https://en.wikipedia.org/wiki/AD_1940
1940,,"November 17 – The Tartu Art Museum is established in Tartu, Estonia.",https://en.wikipedia.org/wiki/AD_1940
1940,,November 18 – WWII: German leader Adolf Hitler and Italian Foreign Minister Galeazzo Ciano meet to discuss Benito Mussolini's disastrous invasion of Greece.,https://en.wikipedia.org/wiki/AD_1940
1940,,"November 20–24 – WWII: Hungary, Romania and Slovakia join the Axis powers.",https://en.wikipedia.org/wiki/AD_1940
1940,1940 November 25,"Patria disaster: As British authorities attempt to deport Jewish refugees (originating from German-occupied Europe) from Mandatory Palestine to Mauritius, aboard the requisitioned emigrant liner SS Patria at Haifa, the Jewish paramilitary organization Haganah sinks the ship with a bomb, killing around 250 refugees and crew.",https://en.wikipedia.org/wiki/AD_1940
1940,,The de Havilland Mosquito and Martin B-26 Marauder military aircraft both make their first flights.,https://en.wikipedia.org/wiki/AD_1940
1940,,"Woody Woodpecker makes his debut in the animated short, Knock Knock. It is not until 1941 that his current name is adopted.",https://en.wikipedia.org/wiki/AD_1940
1940,,"November 26–27 – Jilava Massacre: In Romania, coup leader General Ion Antonescu's Iron Guard arrests and executes over 60 of exiled King Carol II of Romania's aides, starting at a penitentiary near Bucharest. Among the dead is former minister and acclaimed historian Nicolae Iorga.",https://en.wikipedia.org/wiki/AD_1940
1940,,November 27 – WWII: Battle of Cape Spartivento: The British Royal Navy and Italian Regia Marina battle to a draw.,https://en.wikipedia.org/wiki/AD_1940
1940,,"November 30 – The Battle of South Guangxi (Second Sino-Japanese War) concludes after a year with the Japanese retiring having attained their strategic objectives; however, the Central Hubei Operation concludes after five days leaving many Japanese dead.",https://en.wikipedia.org/wiki/AD_1940
1940,,"December – Timely Comics' Captain America Comics #1 (cover dated March 1941), first appearance of Captain America and Bucky, hits newsstands in the United States.",https://en.wikipedia.org/wiki/AD_1940
1940,,December 1 – Manuel Ávila Camacho takes office as President of Mexico.,https://en.wikipedia.org/wiki/AD_1940
1940,,December 6 – British submarine HMS Regulus is sunk near Taranto.,https://en.wikipedia.org/wiki/AD_1940
1940,,"December 8 – The Chicago Bears, in what will become the most one-sided victory in National Football League history, defeat the Washington Redskins 73–0 in the 1940 NFL Championship Game.",https://en.wikipedia.org/wiki/AD_1940
1940,,"December 9 – WWII: Operation Compass – British forces in North Africa begin their first major offensive, with an attack on Italian forces at Sidi Barrani, Egypt.",https://en.wikipedia.org/wiki/AD_1940
1940,,"December 12 and December 15 – WWII: Sheffield Blitz (""Operation Crucible"") – The Yorkshire steelmaking city of Sheffield in England is badly damaged by German air-raids.",https://en.wikipedia.org/wiki/AD_1940
1940,,"December 14 – WWII:
British destroyers HMS Hereward and HMS Hyperion sink an Italian submarine off Bardia.",https://en.wikipedia.org/wiki/AD_1940
1940,,Royal Navy Fairey Swordfish based on Malta bomb Tripoli.,https://en.wikipedia.org/wiki/AD_1940
1940,,"Plutonium is first synthesized in the laboratory, by a team led by Glenn T. Seaborg and Edwin McMillan, at the University of California, Berkeley.",https://en.wikipedia.org/wiki/AD_1940
1940,,December 16 – WWII: Operation Abigail Rachel – The RAF bombs Mannheim.,https://en.wikipedia.org/wiki/AD_1940
1940,,"December 17 – President Roosevelt, at his regular press conference, first sets forth the outline of his plan to send aid to Great Britain, which will become known as Lend-Lease.",https://en.wikipedia.org/wiki/AD_1940
1940,,"December 23 – WWII: Winston Churchill, in a broadcast address to the people of Italy, blames Benito Mussolini for leading his nation to war against the British, contrary to Italy's historic friendship with them: ""One man has arrayed the trustees and inheritors of ancient Rome upon the side of the ferocious pagan barbarians.""",https://en.wikipedia.org/wiki/AD_1940
1940,,"December 24 – Mahatma Gandhi, Indian spiritual non-violence leader, writes his second letter to Adolf Hitler, addressing him as ""My friend"", and requesting him to stop the war Germany had begun.",https://en.wikipedia.org/wiki/AD_1940
1940,,"December 25 – The German cruiser Admiral Hipper attacks a British shipping convoy (WS 5A) en route to Sierra Leone 700 miles (1,100 km) west of Cape Finisterre in Spain. Admiral Hipper sinks one ship but has to withdraw with engine trouble.",https://en.wikipedia.org/wiki/AD_1940
1940,,"December 27 – WWII: German auxiliary cruiser Komet shells and heavily damages the phosphate production facilities on the Pacific island of Nauru (under Australian protection at this time) while flying the Japanese flag. The bombardment lasts an hour and causes the loss of 13,000 tons of oil.",https://en.wikipedia.org/wiki/AD_1940
1940,1940 December 29,"Franklin D. Roosevelt, in a fireside chat to the nation, declares that the United States must become ""the great arsenal of democracy.""",https://en.wikipedia.org/wiki/AD_1940
1940,,"WWII: ""Second Great Fire of London"" – The Luftwaffe carries out a massive incendiary bombing raid, starting 1,500 fires. Many famous buildings, including the Guildhall and Trinity House, are either damaged or destroyed.",https://en.wikipedia.org/wiki/AD_1940
1940,,"Ansul Fire School is founded in Marinette, Wisconsin.",https://en.wikipedia.org/wiki/AD_1940
1940,,"In Korea, the Hunminjeongeum (1446) is discovered, explaining the basis of the Hangul alphabet.",https://en.wikipedia.org/wiki/AD_1940
1940,,"Walter Knott begins construction of a California ghost town replica, which soon evolves into Knott's Berry Farm.",https://en.wikipedia.org/wiki/AD_1940
1941,January\u2013August,"10,072 men, women and children with mental and physical disabilities are asphyxiated with carbon monoxide in a gas chamber, at Hadamar Euthanasia Centre in Germany, in the first phase of mass killings under the Action T4 program here.",https://en.wikipedia.org/wiki/AD_1941
1941,January 1,Thailand's Prime Minister Plaek Phibunsongkhram decrees January 1 as the official start of the Thai solar calendar new year (thus the previous year that began April 1 had only 9 months).,https://en.wikipedia.org/wiki/AD_1941
1941,January 3,"A decree (Normalschrifterlass) promulgated in Germany by Martin Bormann, on behalf of Adolf Hitler, requires replacement of blackletter typefaces by Antiqua.",https://en.wikipedia.org/wiki/AD_1941
1941,January 4,"The short subject Elmer's Pet Rabbit is released, marking the second appearance of Bugs Bunny, and also the first to have his name on a title card.",https://en.wikipedia.org/wiki/AD_1941
1941,January 5,"WWII: Battle of Bardia in Libya: Australian and British troops defeat Italian forces, the first battle of the war in which an Australian Army formation takes part.",https://en.wikipedia.org/wiki/AD_1941
1941,1941 January 6,"During his State of the Union address, President of the United States Franklin D. Roosevelt presents his Four Freedoms, as fundamental global human rights.",https://en.wikipedia.org/wiki/AD_1941
1941,,The keel of battleship USS Missouri is laid at the New York Navy Yard in Brooklyn.,https://en.wikipedia.org/wiki/AD_1941
1941,January 10,The Lend-Lease Act is introduced into the United States Congress.,https://en.wikipedia.org/wiki/AD_1941
1941,January 11,"WWII: The British Royal Navy light cruiser HMS Southampton (83) is bombed, catches fire and has to be sunk off Malta, with the loss of 81 crew.",https://en.wikipedia.org/wiki/AD_1941
1941,January 13,"All persons born in Puerto Rico since this day are declared U.S. citizens by birth, through U.S. federal law.",https://en.wikipedia.org/wiki/AD_1941
1941,1941 January 14,"WWII: Commerce raiding German auxiliary cruiser Pinguin captures the Norwegian whaling fleet near Bouvet Island, effectively ending Southern Ocean whaling for the duration of the war.",https://en.wikipedia.org/wiki/AD_1941
1941,,"In a BBC radio broadcast from London, Victor de Laveleye asks all Belgians to use the letter ""V"" as a rallying sign, being the first letter of victoire (victory) in French and of vrijheid (freedom) in Dutch. This is the beginning of the ""V campaign"" which sees ""V"" graffities on the walls of Belgium and later all of Europe and introduces the use of the ""V sign"" for victory and freedom. Winston Churchill adopts the sign soon afterwards, though he sometimes gets it the wrong way around and uses the common insult gesture.",https://en.wikipedia.org/wiki/AD_1941
1941,January 15,John Vincent Atanasoff and Clifford Berry describe the workings of the Atanasoff–Berry computer in print.,https://en.wikipedia.org/wiki/AD_1941
1941,January 19,WWII: British troops attack Italian-held Eritrea in Africa.,https://en.wikipedia.org/wiki/AD_1941
1941,1941 January 22,WWII: Battle of Tobruk: Australian and British forces capture Tobruk from the Italians.,https://en.wikipedia.org/wiki/AD_1941
1941,,"In Sweden, Victor Hasselblad registers the Hasselblad Camera Company.",https://en.wikipedia.org/wiki/AD_1941
1941,January 23,"Aviator Charles Lindbergh testifies before the U.S. Congress, and recommends that the United States negotiate a neutrality pact with Adolf Hitler.",https://en.wikipedia.org/wiki/AD_1941
1941,January 27,"WWII: Joseph Grew, the U.S. ambassador to Japan, reports to Washington a rumor overheard at a diplomatic reception, concerning a planned surprise attack on Pearl Harbor, Hawaii.",https://en.wikipedia.org/wiki/AD_1941
1941,January 28,"Subhas Chandra Bose, the chief of the separatist Indian National Army, reaches Kabul, Afghanistan by successfully evading the British authorities in British India.",https://en.wikipedia.org/wiki/AD_1941
1941,January 30,"WWII: Australians capture Derna, Libya, from the Italians.",https://en.wikipedia.org/wiki/AD_1941
1941,February 3,WWII: The Nazis forcibly restore Pierre Laval to the office of Prime Minister in occupied Vichy France.,https://en.wikipedia.org/wiki/AD_1941
1941,February 4,WWII: The United Service Organization (USO) is created to entertain American troops.,https://en.wikipedia.org/wiki/AD_1941
1941,February 5,The Air Training Corps is formed in the United Kingdom.,https://en.wikipedia.org/wiki/AD_1941
1941,February 5\u2013April 1,WWII: Battle of Keren – British and Free French Forces fight hard to capture the strategic town of Keren in Italian Eritrea.,https://en.wikipedia.org/wiki/AD_1941
1941,February 6,WWII: Benghazi falls to the Western Desert Force. Lieutenant-General Erwin Rommel is appointed commander of Afrika Korps.,https://en.wikipedia.org/wiki/AD_1941
1941,February 8,WWII: The U.S. House of Representatives passes the Lend-Lease Act.,https://en.wikipedia.org/wiki/AD_1941
1941,February 9,"Winston Churchill, in a worldwide broadcast, tells the United States to show its support by sending arms to the British: ""Give us the tools, and we will finish the job.""",https://en.wikipedia.org/wiki/AD_1941
1941,1941 February 12,WWII: Erwin Rommel arrives in Tripoli.,https://en.wikipedia.org/wiki/AD_1941
1941,,"Reserve Constable Albert Alexander, a patient at the Radcliffe Infirmary in Oxford, England, becomes the first person treated with penicillin intravenously, by Howard Florey's team. He reacts positively, but there is insufficient supply of the drug to reverse his terminal infection. A successful treatment is achieved during May.",https://en.wikipedia.org/wiki/AD_1941
